text,main_category,rating,verified_purchase,helpful_vote,category
"The mouse was ok but after two weeks of normal use (mostly for work), the scroll started to flickr, when ju are scrolling on a page started to take jumps and not a fluid scroll, i issued a replace, but i happened again. it's a shame because the mouse felt nice and comfy and well made",Computers,2.0,True,0,Video Games
"This is probably one of the most addictive games I have ever played on any platform. At 21 years old, I've been through my fair share of crap games. What makes this game so great is all of the options that are at your disposal. The real time aspect is of course the most fun; turning on your GCN at 2 a.m. and scaring the crap out of the villagers is a blast. Holidays, collecting furniture, catching 40 different kinds of fish and insects, hooking up your GBA and visiting Animal Island, visiting a friends town all add up to an exciting gaming experience. If you have the time....",Video Games,5.0,False,17,Video Games
"Ok, Ive had this game for all of twenty minutes and Im about to go nuts. The camera angle seems to never want to go back to the original (read: thps camera). It pissed me off so much that I threw my control and broke it. O well, I guess its back to my coma and waiting for something bold and exciting to come around, because this wasnt worth it.<br /><br />P.S. If I am ranting and raving about a feature that you can change, let me know somehow...",Video Games,1.0,False,3,Video Games
"This product - through Amazon, was not sent due to the fact they didn't have anymore.  Got reimbursed.  Purchased it elsewhere and just what I needed.  Wasn't as easy as I thought.  You have to configure it on your PS3 so that it recognizes the remote.",Video Games,3.0,True,0,Video Games
"251 is a LOT of space. Unless you're one of those peole who has every game (then you night need it), but still........ The average game takes up about 7 spaces. So that means you could have about 40 games without needing another card. But still, there are people with that many games. But this is the best memory card for gamecube so far so if you are low of space get this one, the equivlent of 5 of the old memory cards, so it is definatly worth it, even if you only have a few games now, you never know when extra space might come in handy!",Video Games,5.0,False,4,Video Games
Our first gen switch's fan went out finally. This was an easy fix for the over heating if you only keep it docked.  The plug on the side is kind of loose but no big issues otherwise. 4.5 stars is what I'd give it.,Video Games,5.0,True,0,Video Games
Seems silly to spend the extra bucks when you already spent your loot on the remote.  Leap and plunge.  You can justify the ps3 remote and the nikko remote all you like but the added convenience of this addon has you never looking back.,Home Audio & Theater,5.0,True,0,Video Games
THE GAME GETS AWESOME AFTER AWHILE. TWO WEEKS AGO I WAS BAD THEN I WAS<br />REALLY GOOD ONE WEEK LATER. JUST ONE THING WHY IS RVD IN HEAR. RVD IS<br />AWSOME. HULK HOGAN IS AWSOME. BRIAN PILMAN IS AWSOME  BRET HART IS AWSOME. EVERYONE IS AWSOME.<br />SO YOU SHOULD ALL GET IT.,Video Games,5.0,False,1,Video Games
My epic croma naga mouse stopped working and I was looking for a nice and cheap replacement. This one was the one! It works great. The battery life is amazing and it feels great on the thumb. I have semi big hands and it fits just fine.<br /><br />Update: its been about a month and it already has decided to stop lighting up rgb. still works but no more lights.,Computers,1.0,True,0,Video Games
"This is a great game where you blow up little bricks in interesting shapes for points. It is way more complicated than that, and very fun. My 13 yo son, who is a wiz at these sorts of games, says Reaxxion is one of the very best games. It also has an editor and you can make your own puzzles/scene.",Video Games,5.0,True,0,Video Games
"I had my eye on this headset for quite some time. It's been around 3-4 months since I've bought it and I have no problems with it, it's a smooth headset and it's easy on the ears and feels very comfortable. The LED lights are really pretty however, the only thing that's close to a problem is that there is a buzzing sound when I have the LED lights on and I cannot find how to get rid of it. So, when I use the microphone I just turn the LED lights off, although it's not really a big deal. Otherwise, it is a great headset and the price is quite affordable.",Computers,5.0,True,0,Video Games
"UPDATE: Since this review unfortunately the charging dock has stopped charging the mouse. the magnets aren't strong enough to hold it in the right place anymore for some reason, its slightly below the point where it charges. Does not affect charging via USB C, but is a bit annoying!<br /><br />Only complaint is that it is a little light and did not come with a USB C cable. has driver software with various settings for lights, DPI, mappings, and macros! Only feature i wish it had is adjustable weights, but other than the lightness I'm very impressed!",All Electronics,3.0,True,0,Video Games
"We love these guys. Everyone in my family has been playing Skylanders since Spyro's Adventure. So, we had to get these to add to our collection. These are definitely worth the price and you don't have to go around trying to find all the characters. I live in a smaller town and sometimes it is hard to find certain characters here locally. For instance, I still haven't seen Dr. Krankcase and he is my favorite out of the 5 pack.<br /><br />They come in a large box, but each character is in its own original box. So, you can wrap them individually if they are going to be a present.",Video Games,5.0,True,3,Video Games
"it works but there are some things it doesn’t work with, my controller can be plugged in and it charges but my wireless headset needs plugged in and it doesn’t want to connect and also my external hard drive doesn’t seem to work with it.",All Electronics,2.0,True,0,Video Games
"Can't complain about this product. Even though the remote is basically a throw away component because all I really needed was the USB IR dongle. Anyone who needs a solution to make their PS3 work with their Harmony remote, this is it. It's especially nice because having the Blu Wave remote allows for an easy way to program your Harmony by using all the features of the Blu Wave remote.",Video Games,4.0,False,0,Video Games
"Like the headline reads, this is a USB to Ethernet device. The product does what it is supposed to do. Know the limitation of the Nintendo Switch. I've read flak about devices like this because they think that low throughput is the fault of the device. The Nintendo Switch is capped at 100Mbps if it ever reaches anything near those speeds. It's great for Netplay. I use it for Super Smash Bros Ultimate. The next steps would be to get people to adopt this technology because Nintendo hopes that people will have better internet technology instead of fixing their netcode.",Video Games,5.0,True,0,Video Games
"These are really GREAT headphones!!!  I went thru the other low end headphones and decided on these.  The quality of the speaker drivers and the microphone are excellent.  The fit is good, as I was apprehensive given that the ear cups are cloth.  The microphone is quite flexible for good positioning and picks up great sound.  If you have a controller with a headset jack, you won't need to purchase the adapter.",Home Audio & Theater,5.0,False,1,Video Games
"To save some a lot of headache, in order to use these it must be plugged in to an XBOX controller, not an after market controller.  But after we figured that out it works amazing! Don't have to worry about the cord anymore and everyone I talk with on Live with says I sound fine.  It took a little bit to get here, but that's probably cause it was ordered during Christmas time.  Very happy with it so far.",Video Games,4.0,True,0,Video Games
"Don’t buy this! I wasted my money on this and didn’t receive the correct code! The code it gives you doesn’t work and you can’t get in contact with Amazon or Microsoft! Neither one of them issue you a refund, they just take your money! 😬🤬",Video Games,1.0,True,0,Video Games
"When I received my pokemon gold I was so excited I played for 4 hours. After turning it off and going the bed, I woke the next morning to find the game doesn't save. Really no point of playing game if it won't save. I was disappointed because when purchasing the game it promised the game would save",Video Games,1.0,False,0,Video Games
"Not much needs to be said about this game. Most of us either hated it or loved it back in 2012, so I'll just bring up a couple facts.<br />The game takes 18GB to load onto your HDD. The game looks just a hair sharper then it did on the PS3. It controls the exact same.<br />It is $20 dollars. If you enjoyed it 4 years ago you will enjoy going through it again, if you hate this game well, please don't be rude and write a 1 star review cause you have nothing better to do then troll.<br /><br />Got the game today and I can happily say, that it runs well and is still fun to play. Enjoy",Video Games,5.0,True,66,Video Games
"I follow the directions given to me to connect the controller, the lights fluctuate rapidly and the switch says it pairs, but it isn't recognized by the system making the controller useless. It worked for awhile, but I think if you leave it in too long to charge it short circuits or something, idk. There shouldn't be this problem regardless of how long it charges, so overall, it's a piece of $30 trash. Don't waste your money.",Video Games,1.0,True,1,Video Games
"I've had it for a day now and I love it. It's much better than my old Gigabyte mechanical with cherry reds for 1/3 of the price. I suggest not worrying about the reviews where people say it's red and not RGB. If they took 2 seconds to install the software they would see that it is in fact rgb. Like new, and the brushed metal finish is a plus. Really happy that I spilled coffee on my old keyboard.",Computers,5.0,True,2,Video Games
"if it wasnt for the remotes being so crappy it would probably get a better review from me, but since you have to pretty much stand 6 inches from the system, I would save your money. This thing ismade of very cheap material. It is as light as a peice of paper.",Video Games,1.0,True,0,Video Games
"Create chaos. Absolutely divine. As you progress you get the ability to mark someone to be either, k*lled by a gang, or arrested by the police. When you get into trouble, start marking your foes with these and watch the fun unfold. Sometimes, I go to the rough part of town, and just go crazy with it. After the carnage you can pick up the cash and guns left on the ground. What a frigging game.",Video Games,5.0,True,1,Video Games
"We had tried using backup battery packs to keep our Oculus Quest 2 operating for longer periods of time. It would tend to add too much weight for our kids and would not always hold a charge.<br />With this chord, we are able to play for longer periods of time while staying connected. If it starts to get annoying tripping over the chord from time to time, you can at least disconnect and have a few hours of charged play. The length is great because you can play in most rooms in our house with enough space where it does not get pulled from the wall outlets.",Cell Phones & Accessories,5.0,False,0,Video Games
"Considering Wiimotes are $40 and this package is only $50, you may as well spend the extra 10 bucks and get this fun game. Wii Play is by no means the pinacle of gaming, but for $10 it's impossible to pass up. If you need an extra Wiimote you should definitely get this game.",Video Games,4.0,False,0,Video Games
"Came fast, and was worth all the money I spent on it. While I am no stranger to Square(Enix) or their games, TWEWY is a unique and interesting experience with a ton of replay value. My one suggestion is if you are new to the genre perhaps starting with something a bit more old school (Say any Final fantasy game) might be a better choice (6 is out on the DS) and then try TWEWY. It took a lot of mastering and a bit of banging my head against the resident wall to get used to the combat system. :)",Video Games,4.0,True,0,Video Games
The foam inside the case is much lower than advertised the controllers wobble within the foam casing the foam only covers about half of the screen so the rest of it next to the controllers could easily get knocked over and hit I would not buy this again had I known this I would not have bought it the first time,All Electronics,3.0,True,1,Video Games
"Tekken 6 is a great game for those who like fighting games, or simply like button mashing. The Tekken story is explained at the beginning of the Campaign Mode, it can be a little confusing at first but after a while I'm sure anyone can understand it. I recommend this game for any and all Tekken lovers, the graphics have improved drastically since Tekken's earlier days. Tekken 6 also sparked the ideas for the Tekken 3D movie. The movie will be coming out in a select few movie theaters on July 26th.",Video Games,5.0,True,0,Video Games
"I have a set of these for my Genesis and I couldn't be happier.  These aren't those crappy cheap controllers you give to that poor player 2 that happens to want to play something with you.  These are OEM quality, but wireless.  I was very impressed with the controller.  I've used them for a few weeks and love the fact that I  don;t have to play hunched over, just so the controller cord can reach.",All Electronics,5.0,True,0,Video Games
It's ok but it's annoying because you can't charge the controllers with the covers on so I'm not even using them. I wouldn't buy this again only because it's cheapy and doesn't fit nice. It's cute I guess lol,All Electronics,3.0,True,0,Video Games
I love this! I have Wii Fit and Wii Personal Coach but this is the one that holds my interest. I started with the 30-day challenge. The exercises are short and varied so you never get bored--about 18-20 separate activities from sports to running to strength training. Tracks how many calories you are burning and compares to their estimate--running total on screen. There is a small window on right with coach showing you how to do each activity/exercise and the pace. Best home exercise!,Video Games,5.0,False,0,Video Games
"This game limits you to a lifetime maximum of 3 activations.<br /><br />Wow, it's simply unbelievable how some companies can't learn.  Note to all PC game publishers: STOP INCLUDING LIMITED ACTIVATIONS!  Changing the DRM scheme from Securom to Tages but still requiring activations still ticks us off just as much!",Video Games,1.0,False,10,Video Games
"I was tired of the old clackety clack keyboard I have had for years, so I decided to build my own!  Putting up with switches is never easy, but I have been around the block a time or two.  I know a quality switch when I see one!  These switches met all of my needs (and then some)!  Now, I call these my ""bottom switches"" cause they never let me down!  Think you can find better parts than these?  Switch please!",Computers,5.0,True,3,Video Games
I should have checked to see if it was compatible to Windows 10.  I also ordered the download version and was very disappointed.  It does not contain the  games for the version that I had on my old computer.,Software,1.0,True,0,Video Games
"Buyer beware, even though it’s advertised as such it’s not compatible with the PS5. Inside the package there’s instructions saying to work with the PS5 you need to buy the Magic s ultimate adapter. The magic boots is for the PS4 only.<br /><br />Past that I also bought the magic s ultimate adapter the controller works GREAT, but only for 10 minutes until it disconnects. The PS5 doesn’t recognize it as a native controller like Sony licensed fight sticks do. If you’re getting this for the PS5 stay away, I’m returning mine",Video Games,2.0,True,22,Video Games
"I bough this along with a Link to have the full Steam experience.  I gave it about two weeks and I just can't get into this controller at all.  Every single time I tried it felt awkward, I went back to a PS3 and 360 controller every time and the quality of my experience improved.  The concept is cool and maybe after months I would get used to it, but I returned this along with the Link because I just felt I didn't need it.",Video Games,3.0,True,4,Video Games
A well made controller with some interesting features. I really enjoy the double touch pad design. It took me a lot of use to really get accustomed to the control but it is really great once you get it dialed in.,Video Games,4.0,True,0,Video Games
"Extremely comfortable, works great, and the price was fantastic. I didn't expect much with the purchase of this mouse due to price. But I was very impressed when I started gaming with it. Very responsive, weights are easy to access, and color changes with a single button.",Computers,5.0,True,0,Video Games
"great wheel! but won't last the week. I had it and played roughly 10 hours before it crapped out on me and started slamming itself upon start up. Thrustmaster sent me a motor calibration tool to fix it, but now i have no force feedback. its frustrating to buy a product that can not even handle itself... i have just contacted them again, hopefully in a week they will respond (yes it takes roughly a week for them to get back to you....)",Video Games,2.0,True,2,Video Games
Product came as expected. But Sony can do better. But you get what you pay for. I say wait till VR 2 comes out. Im sure the nausea will go away once its 60 fps and 1080 in each eye. Potential is there.,Video Games,3.0,True,0,Video Games
"this product is only used by me on PC. i have used many controllers in the past 3 months, with no luck. they all have had issues. this controller is the best that i have used. the sticks are amazing. the issue that i have is, that the right back button kind of sticks, or just feels weird after 2 days.",Video Games,4.0,True,0,Video Games
Amazing game and one of my favorites. The combat system is unique and makes you feel very powerful. For the most part you're dealing a brutal assault on enemies but there are some stealthy aspects if you choose to use them. Definitely not a game for kids. Play this one before the 2nd because the story builds and is pretty good.,Video Games,5.0,True,0,Video Games
I love this controller. It feels good in the hand and has some grip. It is corded which doesn't bother me. It's also durable because I'm clumsy and have dropped it quite a few times. It also has two programmable buttons underneath the controller. What I like the most is the enhanced sound button which enables me to hear much quieter sounds and footsteps. I also use extended thumb grips that fit good and don't fall off.,Video Games,5.0,True,1,Video Games
"This mouse is the best all in one solution for all of your gaming / productivity needs. The sensitivity is amazing with many different options to choose from. And with the wireless mode lasting DAYS without charge (lights off) makes it a great travel companion. Not to mention that the Razer desktop app makes customizing the mouse fun and limitless! A great purchase for anyone, I must say.",Computers,5.0,True,0,Video Games
the keyboard is very good so was the mouse... until I played my favorite game league of legends and to move u have to right click I guess I right clicked so much that the right clicker wore out and stopped working... the mouse didn't even last a month. buy at your risk!!,Computers,3.0,True,0,Video Games
Might as well buy a video.  Uses very little of the system.  Pretty much a computer generated video.  Exercise are good.  The tracker is wanting.  For price thought it not worth the buy.  Find something else. Doesn't even use the controllers.  Voice gets annoying.  And it doesn't even match what you are doing. So pretty much doesn't use any of the technology of the system.  Way over priced.  If it was $5 it would be an OK price.  Never use it.  Worthless program.,Video Games,1.0,True,0,Video Games
"They are really good cords. I can sit back in my bed, and play both the NES mini, and the SNES mini with no issues, and it's about five feet, and some odd inches from my bed to the TV, and I still have length to hang myself with if need be.",All Electronics,5.0,True,0,Video Games
Well..it did not even work one month..bad deal and it really sucked that I could not get any answer to my complaint about it. My grandson was very disappointed and so was I. People should not be allowed to sell their useless trash on Amazon.,Video Games,1.0,True,0,Video Games
"Exactly like the cord that came with my Basilisk Ultimate. The wrap on the cord is loose, as many have stated, but that’s exactly how it is on my original. It’s just how Razer makes their cables. It fits perfectly in my mouse and charges quick. So useful to have an extra cable, which I can’t find to be ordered direct from Razer. I recommend this if you need a spare or replacement.",Unknown,5.0,True,0,Video Games
I like on how exact are the measurements for the cartridges the only downside is that one you put the cartridge in to take it out you have to be really careful or you will break or Crack the cover. That's my only reason on why I didn't gave 5 starts,Video Games,4.0,True,0,Video Games
"The case feels great to hold, the materials feel premium and they fit perfectly on the steam deck, it looks good too.<br /><br />The kickstand is very handy and non intrusive, the screen protector kit and stick silicon caps are a nice ""bonus"" just don't expect them to be the best specially the caps but they get job done.<br /><br />Overall I'm very happy with this case and would definitely recommend.",Cell Phones & Accessories,5.0,True,0,Video Games
"I don't care what other reviews say about the game,it's a awesome game and you need it!<br />Although it's not elden ring or mine craft,I'd say that if your looking for a fun,farm/creating game,then look no further.",Video Games,5.0,True,0,Video Games
We have it for the PS3 and when we got the vita this was a must (the kid plays the PS3 version almost everyday). I am pretty sure it has different levels but I haven't actually played it myself. My son isn't complaining so it must be good.,Video Games,5.0,True,0,Video Games
"Did you love old school pinball games like Psycho Pinball, Slam Tilt, Epic Pinball and Pinball Fantasies? Well, Pinball FX 2 is for you. Brilliant graphics, good gameplay, many tables (occasionally available in cheap game bundles) and fun way to compare scores to your Steam friends.<br /><br />It is the first pinball game in years that keeps me playing!",Video Games,5.0,False,0,Video Games
Perfection! I love the light weight of this mouse! I bought it for a new PC build and so far it’s excellent! It even has a storage slot under the mouse for the included wireless adapter. Great for gaming and everyday use! Very nice high quality included cord for charging/using wired. Wireless works without a hitch as well!,Computers,5.0,True,0,Video Games
"The battery takes some time to put on properly, but once you get it on... WOAH! Took about 2 hours to charge out of the box and here I am, a week later and still some battery life left. I play anywhere from 2-5 hours of Xbox a day, whether it be casual browsing or actual game play. No more swapping batteries out mid game, and super simple to just dock the controller when you’re not playing",All Electronics,5.0,True,3,Video Games
I have a psp 3000 and it works absolutely perfect on it i can watch movies listen to music and everything the only thing i don't like is the small screen when playing a game but i already knew that when i was buying it so im not too disappointed overall very good product,Video Games,5.0,True,1,Video Games
"I know nothing about video games (haven't played since the joy-stick became obsolete), so when shopping for games I had a hard time. Wanted a game that all of my kids could play together (boys 4,6,8) and this is a 4 player game so they can have a friend play with them as well. They love it, my 8 year old says his favorite things about it are that you can play football, soccer, and long jump (along with fencing, &#34;dream&#34; long jump, track, cycling, swimming, etc...).",Video Games,5.0,True,1,Video Games
"I bought this bundle because trying to buy the console standalone was basically impossible. Forza isn't a bad game, and it was totally worth it to get the console instead of being put on a waitlist for an undetermined amount of time. Unlike previous console bundles, there is no distinct card or anything for the game itself. After the console is setting up, then you claim the game and it starts downloading. So glad that my husband found this bundle for me and I didn't have to wait for an invitation to buy the new Xbox.",Video Games,5.0,True,13,Video Games
"I purchased this kit for my 6 year old, as purchasing all of these items individually would be ridiculously expensive. Everything that is listed in the description was in the box and my daughter simply LOVED the surprise box everything came in. The best part is that everything is just of such high quality, everything appears very durable, which is important when the primary user is 6. I would highly recommend this product to everyone!! And the signed card in the box from the company owner was just such a lovely, heartwarming surprise! Thank you EvoRetro:-)",All Electronics,5.0,True,12,Video Games
"This is an excellent XBOX 360 to VGA (monitor) converter. I've used this on a CRT and an HP LCD monitor. The graphics on the LCD look incredible. The best option for this is to choose 1280x1024 in the display settings. I've done multiple comparisons with the TV and the difference is obvious. The image on your monitor is extremely good and far crisper than the TV, but some monitors work better than others. A good way to hold you over until you want to buy an HD TV. Best $38 I've spent in a while.",Video Games,5.0,True,2,Video Games
"The unit was purchased as a gift.  Very disappointed to find out the unit was dead on arrival.  The unit was sent to Microsoft for repair, have not had a chance to play anything on it yet. Have to assume they have poor quality control in the manufacturing of the unit.  The Amazon purchase & shipping experience was as trouble-free as always, though I have confirmed my suspicion that it might be better to purchase electronics locally so returns/exchanges are less time consuming.",Video Games,1.0,True,1,Video Games
"I enjoyed the references to lore and story from the previous two Dungeon Siege titles.  It was nice having a storyline that didn't completely abandon the previous stories, despite the developer change.<br /><br />Like:<br />-Story<br />-Graphics<br />-New character classes<br /><br />Dislike:<br />-Length (there is a DLC addon to extend)<br />-Only one AI partner, and the AI sucks and leaves you for dead quite often<br />-AI enemy balance at end of game is uneven.  I found myself retreating quite often to heal instead of battling.",Video Games,4.0,False,2,Video Games
Got this for my computer.  And my computer won't recognize it for some reason.  I tried looking for the official website for this controller to find it's software and couldn't find anything.  I refuse to give up but I feel as if this may be a dud.,Video Games,1.0,True,4,Video Games
"I did not receive the product though I contacted the sellers many times and I was not successful to get my purchase. It is billed in my credit card statement and I had to pay for it. Additionally, it is very complex to dispute the purchase through the site. Very disappointing. I felt betrayed by the seller.",Video Games,1.0,True,0,Video Games
"I play all sorts of online games, from WoW to MOBAS to FPSs, and the Sense is a very nice all around mouse. The software that goes with the mouse works nicely, it can take a fairly good beating from clicking, and the mouse itself has a nice, solid feeling in the hand, although it may be on the light side for those who prefer a heftier mouse.",Computers,4.0,True,0,Video Games
"Used it daily for work.  Worked very well and I really enjoyed it.  However after it hit 1yo, it started dropping out.  Basically it would turn off and I would have to flip the switch.  It'll also cause the mouse to wonder.  Expected more life from an expensive mouse.",Computers,2.0,True,0,Video Games
This has brought back so many memories. I can't believe the graphics are this good for 30 year old games too! The pre-loaded classics are a really good selection and some of my favorites. Overall the best classic system out there!,All Electronics,5.0,True,0,Video Games
"It's a great products, I hope it will be on the market for a long time with newer version!<br />*It's just awesome !<br />*I have Zero complaint !<br />*Some people say the thumbpad should be ""Concave"" personally I have never seen my fingers slip on the convex surface.<br />* It works great on console (I use it on Xbox one X)<br />*Works great with the Cronus Zen. Just need to figure out numbers.<br />I just love it 👌",Computers,5.0,True,1,Video Games
I purchased this game because of the exspansion. I had played the us version. and enjoyed it alot. I had trouble loading it on my computor. so much so that I had to email the game company for help. Unless you want the exspansion do not get the UK version. not worth the hassels. Thanks Knotenuph.,Video Games,3.0,True,0,Video Games
Seems like almost $5.00 is a bit much to return a $17.00 item. Re:Final fantasy<br /> Bathroom set was not very good quality<br />  All other items seem to quite satisfactory<br /><br />I;ll have to rethink when ordering some items! Might be better to buy at local stores.,Video Games,1.0,True,0,Video Games
"I ordered this cooling stand hoping to charge my controllers and keep my console cool.  Well, it did one of those 2 things and then it died after 5 months.  The charging worked fine and fast for the controllers, the fan was loud and annoying but seemed to do a decent job of cooling but the whole device died.  Seems to be cheap construction. I would look elsewhere for your PS5 console fan cooling stands.",All Electronics,2.0,True,0,Video Games
"Extremely difficult to time bounces/jumps/leaps and stopped playing out of frustration. I’ve been playing video games for years and even wrote a strategy guide for the original Donkey Kong Country and that game was challenging, but playable once you figured out the “feel” for movements and actions. “Hoa,” however, is “No.”",Video Games,3.0,True,1,Video Games
These things stopped working correctly about 2 months after my one year warranty expired. The volume controls no longer work on the headset. I was told it was out of warranty and to purchase a new set. Seems a little sorry for something that cost so much money.,Video Games,3.0,True,0,Video Games
"It feels like a really pretty, modernized FPS version of Diablo =)<br /><br />Also, to all the SecuROM moaners calling for a boycott? Grow up, it doesn't take away from the quality of the game (which should be what you're reviewing, not the DRM).",Video Games,5.0,False,6,Video Games
"if you are a racing game and car fan, but casual gamers may find this game a tad boring after a while. It's just wham bam thank you mam. You can unlock different fancy racing cars along the way but the races get repetitive after a while. This game should have more rally tracks and cars, coz rally rocks.",Video Games,3.0,False,0,Video Games
"This product only does what it says it will do, cover the joystick, not feel comfortable. So it works, but is essential equivalent to just the bare joy stick without a cover. This cover adds very little extra grip.",Video Games,2.0,True,0,Video Games
"it's the perfect size for my set up. Everything feels like a premium quality product and the Red LEDs look great in the dark. BUT it's incredibly loud. I get a lot of my work done while my girlfriend is sleeping and this doesn't really help my case at all. Other then that, it's a great keyboard. Might be returning soon because of the loudness.",Computers,4.0,True,0,Video Games
Great headset. I bought it because I was low on money and wanted to buy a cheap headset and I come across this headset. I did not thank it would be that good but boy was I wrong it was amazing for the price. I got it when I said it ship fast. I was very happy with it it was better then I thought it would be. I would buy it again. I also recommend it.,Video Games,5.0,True,0,Video Games
"As far as functionality goes, these feel better than authentic N64 controllers. Really could not ask for more except maybe I'd they came with a USB adapter or something to use them on PC but that is a pretty unreasonable ask for the price here. Great product 👌",Computers,5.0,True,2,Video Games
"This is strictly for the Gold Edition and Not the game itself. This is an incomplete version of the game, if you have the base game already then do not buy this version. The ""Gold Edition"" is just the Base game with a voucher for all the other content. So if you like to get everything on the disc to avoid downloads this version is not worth the price.",Video Games,1.0,False,46,Video Games
4 stars for having a small library of games. Nintendo should have made a cartridge slot so we can play the old games on it. Hacking it is not an option in my opinion. Quality is good and to be expected with Nintendo's name on it. A Raspberry Pi is a better option. Still I love Nintendo and wanted to play my favorites again.,Video Games,4.0,True,0,Video Games
"Really like this switch case, keeps my switch from getting scratched up in my backpack also gets alot of positive attention.<br /><br />Would highly recommend if you love Pokemon and your about that eat and sleep life 😁",Computers,5.0,True,0,Video Games
"This product is a perfect fit for my switch. It can provide great protect because it's thick. And it also has protect on the joysticks. And it senses pretty well. The best part is, unlike other products, you can still insert your protected switch into the dock station. It's a great design.",Cell Phones & Accessories,5.0,True,4,Video Games
"I bought a new The Sims 3: Showtime - Katy Perry Collector's Edition and it came with the disc casually shaking around in the plastic box. Open opening the container, the disc wasn't grossly scratched but it had some kind of imprint on the CD side which looked like it was some kind of heat damage?<br /><br />I e-mailed Amazon's customer support about it and they issued a full refund for the product along with a free shipping code. Alas, the shipping code didn't work but I refunded it for $16 lol. Not worth it in my opinion. I basically paid to lose money. Shame.",Video Games,1.0,True,0,Video Games
"So far so good. My last mouse was a Razer naga and I liked it, but a couple of the side buttons quit working or became very hard to press after just a few months of use. I haven't had any of those issues with my Venus gaming mouse, and at half the price!",Computers,4.0,True,0,Video Games
"I've been playing computer games since before Civ I.<br /><br />I've found this to be the most challenging, most absorbing, most interestng one to date.<br /><br />I had to learn that it was not about combat as much as about learning how to develop my country. Since that is what I enjoy most about the &#34;God games&#34;, it seems just right for me.",Video Games,5.0,True,0,Video Games
"Got mine today. All of the buttons feel amazing as does the stick, and I'm super excited to try it out later.<br /><br />Unfortunately it had a very obvious bumpy ride and the top of the stick is already torn which is disappointing, so I expect it to wear out quickly as a result.<br /><br />Would be awesome if something could be done about this but understand if not.",Video Games,3.0,True,0,Video Games
This unit is just way too noisy in particular at this price point. The last several console cooling devices I owned were pretty much silent and this one is just very noisy. The way this is set up you really can't avoid not running the fan and you can't charge devices when the PS4 is off which again at this price point is an issue.<br /><br />My unit came with no instructions so I just had to go by pictures on the box. It's a shame really because some very minor and inexpensive changes could have made this a truly excellent unit.,Video Games,2.0,True,1,Video Games
This screen protector is great . It was really easy to install because it comes with stickers to help hold it in place. The touch screen still works amazing with this on. I highly recommend this for someone who is looking to protect the screen on their switch lite.,Unknown,5.0,True,0,Video Games
"They took FOREVER to arrive, and the first shipping number I was given wasn't correct, it was for delivery to the warehouse, not my house. But it was SO worth the wait. I had Gen 1 headphones for the longest time but after 5 years, they finally gave out on me. These are a lovely replacement! I miss the speakers in the ears, but that's a minor gripe and nothing against this design.",All Electronics,5.0,True,3,Video Games
I own thousands of games and have played hundreds of them. Very few have I ever played any of them to the end. This is by far the most heart felt game I’ve ever played. I’m near the end of The Last of Us part II and honestly wish it would never end.,Video Games,5.0,True,0,Video Games
"I like this because you can adjust the sound to the right noise level, also this is great for when you’re in a discord call or playing online with friends. It helps when you are trying to just relax after a hard day and listen to music and not here the arguments happening in the kitchen.<br /><br />Remember (This was written by a kid)",Video Games,5.0,True,0,Video Games
"They send you a paper with a link to the instal procedure video. I really don't understand why the white connection point needs to be modified, but it does. I used sand paper and the stick works like a dream.",Computers,4.0,True,0,Video Games
"These are pretty much the same thing as the OEM replacements, and will be worth it for all your valuable games.<br /><br />I always recommend that you clean the contacts on your games first, then keep them clean.",Video Games,5.0,True,1,Video Games
"I wanted a ""rubber"" case for my Steam Deck and this did not disappoint, Great Set for the price. I have not used the thumbstick caps, as I don't like the feel in general. But the pads are really nice and fit perfect, its be other a month and everything has already held up, Really Happy with purchase,",Video Games,4.0,False,0,Video Games
"This is an outstanding game.  If you like uncharted series you know what to expect and this will not disappoint. If you haven't it's kind of like a combination of an Indian Jones movie with a tomb raider game with gunfights, stealth, puzzles and climbing.",Video Games,5.0,False,0,Video Games
"Fits perfectly with PS4 remote. Works great, easy to just plug in to remote, USB to PS4 and play. Lights are a nice feature. Not sure about durability or lifespan but I'm sure it bet like more things it lasts longer with better care.",Computers,5.0,True,1,Video Games
"Having the Microsoft Wireless-G Xbox Adapter has cleaned up the room. We no longer have the wire from the living room to the bed room, all 40 feet of it is gone. It was easy to hook up and after a month of use we have had no problems.",All Electronics,5.0,True,1,Video Games
"I bought this headset, or the same model number (the mic is a bit different now), about three years ago. I've been using them for Skype and other VoIP calls since then. Today it finally gave up the ghost, but until now I've never had an issue with call quality and no one ever complained about not being able to hear me, and the headphones were good about blocking out background sound, too. Still comfortable to wear for general headphone use, even for an hour+. I just ordered a replacement pair, same model. Why mess with something that works so well?",Computers,5.0,True,0,Video Games
"Bought this for my son to play mario kart. The joy-con is perfectly fit in and easy to take out, the grip also really great which gives the gaming experience so much better. I would definitely recommended it",All Electronics,5.0,True,3,Video Games
"So the game is a gem...yes this is a rare trilogy series worth p,aging and owning....Indianan johns did it int the movie world...we will all pretend that the 4th movies does not exist.<br /><br />The status looks nice and honestly.  Has anyone wore the belt buckle?  I keep waiting for them to have it premiered on the big bang theory but I guess it is to hard core for the show lol...",Video Games,5.0,True,0,Video Games
